model,ticker,scaler,sentiment,run,accuracy,f1_score,train_loss,val_loss,class_distribution,lag,pred_probs,technical_indicators,base_estimator_max_depth,learning_rate,n_estimators,profit
AdaBoost,MSFT,,False,40,0.4266666666666667,0.3582089552238806,,,"{np.int64(0): np.int64(52), np.int64(1): np.int64(23)}",10,,False,5,1,50,-694.4371530433764
AdaBoost,MSFT,,False,41,0.44,0.38235294117647056,,,"{np.int64(0): np.int64(51), np.int64(1): np.int64(24)}",10,,False,5,1,50,234.5344006357427
AdaBoost,MSFT,,False,42,0.41333333333333333,0.3333333333333333,,,"{np.int64(0): np.int64(53), np.int64(1): np.int64(22)}",10,,False,5,1,50,27.122666809107614
AdaBoost,MSFT,,False,43,0.4,0.36619718309859156,,,"{np.int64(0): np.int64(48), np.int64(1): np.int64(27)}",10,,False,5,1,50,-506.0693190290549
AdaBoost,MSFT,,False,44,0.4266666666666667,0.39436619718309857,,,"{np.int64(0): np.int64(48), np.int64(1): np.int64(27)}",10,,False,5,1,50,-36.49355854420355
AdaBoost,MSFT,,False,45,0.4533333333333333,0.3880597014925373,,,"{np.int64(0): np.int64(52), np.int64(1): np.int64(23)}",10,,False,5,1,50,-937.047899370762
AdaBoost,MSFT,,False,46,0.5466666666666666,0.575,,,"{np.int64(0): np.int64(39), np.int64(1): np.int64(36)}",10,,False,5,1,50,1640.8950213615753
AdaBoost,MSFT,,False,47,0.4266666666666667,0.29508196721311475,,,"{np.int64(0): np.int64(58), np.int64(1): np.int64(17)}",10,,False,5,1,50,-354.3150337207808
AdaBoost,MSFT,,False,48,0.4533333333333333,0.49382716049382713,,,"{np.int64(0): np.int64(38), np.int64(1): np.int64(37)}",10,,False,5,1,50,-239.84334623403993
AdaBoost,MSFT,,False,49,0.38666666666666666,0.3235294117647059,,,"{np.int64(0): np.int64(51), np.int64(1): np.int64(24)}",10,,False,5,1,50,-157.87322312925608
AdaBoost,MSFT,,False,50,0.4666666666666667,0.3939393939393939,,,"{np.int64(0): np.int64(53), np.int64(1): np.int64(22)}",10,,False,5,1,50,361.1805464451463
AdaBoost,MSFT,,False,51,0.4,0.3076923076923077,,,"{np.int64(0): np.int64(54), np.int64(1): np.int64(21)}",10,,False,5,1,50,-812.4195773538886
AdaBoost,MSFT,,False,52,0.37333333333333335,0.3380281690140845,,,"{np.int64(0): np.int64(48), np.int64(1): np.int64(27)}",10,,False,5,1,50,235.5306171473021
AdaBoost,MSFT,,False,53,0.38666666666666666,0.25806451612903225,,,"{np.int64(0): np.int64(57), np.int64(1): np.int64(18)}",10,,False,5,1,50,-2092.479799311199
AdaBoost,MSFT,,False,54,0.5066666666666667,0.6021505376344086,,,"{np.int64(0): np.int64(26), np.int64(1): np.int64(49)}",10,,False,5,1,50,2141.4828585343566
AdaBoost,MSFT,,False,55,0.37333333333333335,0.22950819672131148,,,"{np.int64(0): np.int64(58), np.int64(1): np.int64(17)}",10,,False,5,1,50,-2597.345895515682
