model,ticker,scaler,sentiment,run,accuracy,f1_score,train_loss,val_loss,class_distribution,lag,pred_probs,technical_indicators,xgb_max_depth,xgb_min_child_weight,xgb_gamma,learning_rate,n_estimators,profit
XGBoost,GOOG,standard,False,82,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,83,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,84,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,85,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,86,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,87,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,88,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,89,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,90,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,91,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,92,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,93,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,94,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,95,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,96,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,97,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,98,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,99,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,GOOG,standard,False,100,0.6511627906976745,0.4,,,"{np.int64(0): np.int64(34), np.int64(1): np.int64(9)}",10,,True,5,3,0.2,0.05,150,1421.8880691528138
XGBoost,AMD,standard,False,1,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,2,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,3,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,4,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,5,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,6,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,7,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,8,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,9,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,10,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,11,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,12,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,13,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,14,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,15,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,16,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,17,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,18,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,19,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,20,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,21,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,22,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,23,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,24,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,25,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,26,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,27,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,28,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,29,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,30,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,31,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,32,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,33,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,34,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,35,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,36,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,37,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,38,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,39,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,40,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,41,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,42,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,43,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,44,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,45,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,46,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,47,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,48,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,49,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,50,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,51,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,52,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,53,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,54,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,55,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,56,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,57,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,58,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,59,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,60,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,61,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,62,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,63,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,64,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,65,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,66,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,67,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,68,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,69,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,70,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,71,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,72,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,73,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,74,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,75,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,76,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,77,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,78,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,79,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,80,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,81,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,82,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,83,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,84,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,85,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,86,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,87,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,88,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,89,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,90,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,91,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,92,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,93,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,94,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,95,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,96,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,97,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,98,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,99,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AMD,standard,False,100,0.5348837209302325,0.23076923076923078,,,"{np.int64(0): np.int64(33), np.int64(1): np.int64(10)}",10,,True,5,3,0.2,0.05,150,-2414.952545166012
XGBoost,AAPL,standard,False,1,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,2,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,3,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,4,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,5,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,6,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,7,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,8,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,9,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,10,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,11,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,12,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,13,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,14,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,15,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,16,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,17,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,18,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,19,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,20,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,21,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,22,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,23,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,24,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
XGBoost,AAPL,standard,False,25,0.5581395348837209,0.3448275862068966,,,"{np.int64(0): np.int64(31), np.int64(1): np.int64(12)}",10,,True,5,3,0.2,0.05,150,900.4269256591797
